user_id,movie_id,rank
232,175,10
233,513,1
233,82,2
233,202,3
233,57,4
233,567,5
233,508,6
233,120,7
233,528,8
233,229,9
233,381,10
234,285,1
234,55,2
234,97,3
234,126,4
234,257,5
234,171,6
234,203,7
234,120,8
234,167,9
234,172,10
235,0,1
235,257,2
235,120,3
235,287,4
235,6,5
235,404,6
235,299,7
235,172,8
235,167,9
235,24,10
236,49,1
236,180,2
236,55,3
236,171,4
236,203,5
236,167,6
236,0,7
236,209,8
236,172,9
236,78,10
237,287,1
237,312,2
237,327,3
237,49,4
237,747,5
237,99,6
237,268,7
237,332,8
237,322,9
237,244,10
238,126,1
238,172,2
238,0,3
238,422,4
238,190,5
238,215,6
238,175,7
238,356,8
238,196,9
238,27,10
239,257,1
239,293,2
239,327,3
239,332,4
239,322,5
239,689,6
239,325,7
239,321,8
239,326,9
239,267,10
240,257,1
240,327,2
240,332,3
240,268,4
240,747,5
240,300,6
240,244,7
240,322,8
240,288,9
240,325,10
241,299,1
241,285,2
241,257,3
241,287,4
241,327,5
241,312,6
241,332,7
241,268,8
241,301,9
241,747,10
242,49,1
242,99,2
242,180,3
242,257,4
242,293,5
242,287,6
242,173,7
242,55,8
242,120,9
242,97,10
243,97,1
243,209,2
243,78,3
243,126,4
243,422,5
243,194,6
243,95,7
243,175,8
243,404,9
243,201,10
244,293,1
244,287,2
244,285,3
244,99,4
244,0,5
244,120,6
244,236,7
244,116,8
244,747,9
244,6,10
245,78,1
245,167,2
245,221,3
245,6,4
245,233,5
245,21,6
245,182,7
245,27,8
245,126,9
245,404,10
246,285,1
246,287,2
246,293,3
246,312,4
246,327,5
246,747,6
246,301,7
246,236,8
246,126,9
246,288,10
247,257,1
247,285,2
247,287,3
247,55,4
247,236,5
247,221,6
247,299,7
247,150,8
247,203,9
247,172,10
248,285,1
248,287,2
248,126,3
248,203,4
248,150,5
248,14,6
248,24,7
248,312,8
248,275,9
248,117,10
249,285,1
249,299,2
249,120,3
249,268,4
249,301,5
249,288,6
249,404,7
249,256,8
249,244,9
249,14,10
250,285,1
250,126,2
250,55,3
250,173,4
250,327,5
250,97,6
250,268,7
250,275,8
250,8,9
250,301,10
251,257,1
251,287,2
251,293,3
251,49,4
251,312,5
251,268,6
251,327,7
251,747,8
251,301,9
251,180,10
252,180,1
252,173,2
252,257,3
252,285,4
252,287,5
252,6,6
252,171,7
252,203,8
252,404,9
252,150,10
253,55,1
253,172,2
253,78,3
253,194,4
253,95,5
253,201,6
253,215,7
253,88,8
253,99,9
253,160,10
254,49,1
254,285,2
254,180,3
254,0,4
254,312,5
254,236,6
254,126,7
254,332,8
254,256,9
254,288,10
255,257,1
255,203,2
255,256,3
255,172,4
255,285,5
255,68,6
255,110,7
255,167,8
255,299,9
255,422,10
256,299,1
256,293,2
256,301,3
256,327,4
256,267,5
256,332,6
256,747,7
256,339,8
256,271,9
256,318,10
257,268,1
257,301,2
257,306,3
257,244,4
257,300,5
257,321,6
257,339,7
257,267,8
257,326,9
257,303,10
258,49,1
258,99,2
258,257,3
258,0,4
258,126,5
258,236,6
258,299,7
258,6,8
258,173,9
258,55,10
259,285,1
259,327,2
259,689,3
259,301,4
259,268,5
259,331,6
259,300,7
259,330,8
259,293,9
259,326,10
260,285,1
260,257,2
260,327,3
260,312,4
260,332,5
260,268,6
260,301,7
260,306,8
260,322,9
260,288,10
261,126,1
261,116,2
261,221,3
261,78,4
261,172,5
261,167,6
261,150,7
261,175,8
261,285,9
261,201,10
262,55,1
262,171,2
262,120,3
262,6,4
262,172,5
262,285,6
262,215,7
262,287,8
262,190,9
262,150,10
263,49,1
263,173,2
263,180,3
263,171,4
263,0,5
263,78,6
263,422,7
263,68,8
263,126,9
263,194,10
264,285,1
264,312,2
264,268,3
264,332,4
264,301,5
264,288,6
264,120,7
264,126,8
264,267,9
264,300,10
265,257,1
265,299,2
265,287,3
265,293,4
265,327,5
265,268,6
265,747,7
265,301,8
265,49,9
265,332,10
266,172,1
266,78,2
266,0,3
266,95,4
266,233,5
266,317,6
266,116,7
266,190,8
266,96,9
266,150,10
267,68,1
267,201,2
267,21,3
267,27,4
267,215,5
267,63,6
267,317,7
267,195,8
267,236,9
267,131,10
268,78,1
268,0,2
268,27,3
268,96,4
268,227,5
268,221,6
268,143,7
268,11,8
268,264,9
268,116,10
269,99,1
269,173,2
269,0,3
269,126,4
269,171,5
269,203,6
269,116,7
269,293,8
269,209,9
269,167,10
270,6,1
270,221,2
270,194,3
270,287,4
270,95,5
270,150,6
270,182,7
270,152,8
270,81,9
270,143,10
271,180,1
271,99,2
271,0,3
271,120,4
271,172,5
271,167,6
271,6,7
271,221,8
271,194,9
271,317,10
272,299,1
272,257,2
272,287,3
272,293,4
272,268,5
272,301,6
272,332,7
272,747,8
272,300,9
272,288,10
273,285,1
273,312,2
273,120,3
273,126,4
273,327,5
273,6,6
273,268,7
273,221,8
273,301,9
273,288,10
274,55,1
274,99,2
274,171,3
274,203,4
274,167,5
274,78,6
274,194,7
274,126,8
274,6,9
274,215,10
275,215,1
275,190,2
275,131,3
275,14,4
275,193,5
275,110,6
275,210,7
275,207,8
275,482,9
275,434,10
276,287,1
276,299,2
276,293,3
276,312,4
276,327,5
276,268,6
276,332,7
276,288,8
276,244,9
276,322,10
277,299,1
277,327,2
277,747,3
277,332,4
277,288,5
277,49,6
277,99,7
277,267,8
277,322,9
277,306,10
278,97,1
278,422,2
278,81,3
278,68,4
278,160,5
278,567,6
278,182,7
278,142,8
278,96,9
278,195,10
279,120,1
279,167,2
279,27,3
279,88,4
279,185,5
279,150,6
279,63,7
279,190,8
279,96,9
279,237,10
280,285,1
280,327,2
280,312,3
280,301,4
280,268,5
280,306,6
280,244,7
280,339,8
280,326,9
280,267,10
281,285,1
281,327,2
281,312,3
281,747,4
281,288,5
281,244,6
281,300,7
281,322,8
281,689,9
281,321,10
282,180,1
282,173,2
282,0,3
282,97,4
282,120,5
282,171,6
282,126,7
282,6,8
282,116,9
282,221,10
283,287,1
283,293,2
283,244,3
283,322,4
283,325,5
283,326,6
283,291,7
283,330,8
283,878,9
283,320,10
284,293,1
284,49,2
284,180,3
284,0,4
284,327,5
284,747,6
284,126,7
284,120,8
284,6,9
284,116,10
285,293,1
285,285,2
285,221,3
285,97,4
285,299,5
285,312,6
285,78,7
285,14,8
285,117,9
285,747,10
286,257,1
286,285,2
286,287,3
286,299,4
286,126,5
286,6,6
286,327,7
286,268,8
286,404,9
286,301,10
287,287,1
287,180,2
287,0,3
287,312,4
287,6,5
287,116,6
287,221,7
287,55,8
287,747,9
287,301,10
288,49,1
288,257,2
288,293,3
288,287,4
288,99,5
288,180,6
288,285,7
288,299,8
288,236,9
288,126,10
289,99,1
289,55,2
289,6,3
289,126,4
289,78,5
289,172,6
289,236,7
289,194,8
289,95,9
289,293,10
290,175,1
290,227,2
290,182,3
290,221,4
290,215,5
290,160,6
290,185,7
290,229,8
290,264,9
290,195,10
291,285,1
291,257,2
291,120,3
291,293,4
291,236,5
291,171,6
291,203,7
291,209,8
291,317,9
291,68,10
292,317,1
292,190,2
292,196,3
292,94,4
292,384,5
292,117,6
292,8,7
292,153,8
292,275,9
292,57,10
293,301,1
293,288,2
293,325,3
293,689,4
293,271,5
293,320,6
293,258,7
293,303,8
293,314,9
293,309,10
294,194,1
294,175,2
294,233,3
294,27,4
294,63,5
294,134,6
294,567,7
294,184,8
294,181,9
294,11,10
295,287,1
295,299,2
295,747,3
295,327,4
295,301,5
295,332,6
295,244,7
295,173,8
295,322,9
295,404,10
296,120,1
296,126,2
296,171,3
296,404,4
296,312,5
296,14,6
296,8,7
296,275,8
296,317,9
296,95,10
297,99,1
297,55,2
297,6,3
297,172,4
297,221,5
297,116,6
297,257,7
297,95,8
297,175,9
297,215,10
298,257,1
298,171,2
298,120,3
298,78,4
298,68,5
298,356,6
298,116,7
298,194,8
298,63,9
298,268,10
299,285,1
299,257,2
299,747,3
299,312,4
299,332,5
299,322,6
299,244,7
299,306,8
299,268,9
299,301,10
300,233,1
300,237,2
300,134,3
300,69,4
300,184,5
300,256,6
300,199,7
300,210,8
300,434,9
300,207,10
301,299,1
301,285,2
301,287,3
301,312,4
301,268,5
301,301,6
301,689,7
301,325,8
301,267,9
301,339,10
302,88,1
302,195,2
302,264,3
302,134,4
302,495,5
302,179,6
302,565,7
302,196,8
302,210,9
302,731,10
303,257,1
303,747,2
303,332,3
303,268,4
303,301,5
303,244,6
303,306,7
303,288,8
303,300,9
303,325,10
304,21,1
304,293,2
304,27,3
304,287,4
304,233,5
304,193,6
304,131,7
304,184,8
304,495,9
304,181,10
305,299,1
305,287,2
305,293,3
305,312,4
305,327,5
305,301,6
305,747,7
305,332,8
305,300,9
305,244,10
306,97,1
306,78,2
306,126,3
306,68,4
306,6,5
306,95,6
306,175,7
306,116,8
306,215,9
306,317,10
307,172,1
307,227,2
307,221,3
307,473,4
307,526,5
307,82,6
307,404,7
307,650,8
307,187,9
307,228,10
308,327,1
308,287,2
308,312,3
308,306,4
308,301,5
308,268,6
308,293,7
308,747,8
308,300,9
308,244,10
309,285,1
309,299,2
309,287,3
309,312,4
309,327,5
309,268,6
309,301,7
309,332,8
309,288,9
309,244,10
310,152,1
310,143,2
310,6,3
310,181,4
310,150,5
310,10,6
310,426,7
310,94,8
310,434,9
310,404,10
311,55,1
311,167,2
311,422,3
311,209,4
311,134,5
311,215,6
311,78,7
311,317,8
311,201,9
311,63,10
312,172,1
312,6,2
312,195,3
312,11,4
312,69,5
312,10,6
312,178,7
312,3,8
312,208,9
312,731,10
313,49,1
313,180,2
313,173,3
313,97,4
313,171,5
313,99,6
313,209,7
313,221,8
313,78,9
313,117,10
314,49,1
314,180,2
314,0,3
314,173,4
314,257,5
314,293,6
314,6,7
314,236,8
314,171,9
314,116,10
315,180,1
315,0,2
315,257,3
315,55,4
315,120,5
315,293,6
315,287,7
315,6,8
315,236,9
315,221,10
316,285,1
316,257,2
316,293,3
316,332,4
316,268,5
316,301,6
316,306,7
316,300,8
316,288,9
316,689,10
317,180,1
317,97,2
317,0,3
317,171,4
317,172,5
317,167,6
317,78,7
317,6,8
317,194,9
317,221,10
318,299,1
318,285,2
318,257,3
318,287,4
318,293,5
318,327,6
318,747,7
318,244,8
318,322,9
318,288,10
319,180,1
319,97,2
319,221,3
319,236,4
319,126,5
319,150,6
319,257,7
319,167,8
319,68,9
319,422,10
320,180,1
320,97,2
320,171,3
320,203,4
320,167,5
320,209,6
320,0,7
320,78,8
320,317,9
320,422,10
321,99,1
321,180,2
321,173,3
321,55,4
321,97,5
321,285,6
321,120,7
321,171,8
321,6,9
321,293,10
322,312,1
322,747,2
322,0,3
322,268,4
322,236,5
322,301,6
322,322,7
322,300,8
322,275,9
322,404,10
323,312,1
323,268,2
323,332,3
323,301,4
323,244,5
323,325,6
323,99,7
323,271,8
323,270,9
323,236,10
324,55,1
324,203,2
324,172,3
324,78,4
324,422,5
324,68,6
324,317,7
324,215,8
324,95,9
324,201,10
325,99,1
325,27,2
325,190,3
325,237,4
325,356,5
325,142,6
325,120,7
325,69,8
325,11,9
325,70,10
326,14,1
326,275,2
326,134,3
326,193,4
326,96,5
326,482,6
326,117,7
326,184,8
326,495,9
326,426,10
327,173,1
327,0,2
327,209,3
327,172,4
327,287,5
327,167,6
327,150,7
327,201,8
327,190,9
327,24,10
328,0,1
328,327,2
328,747,3
328,236,4
328,120,5
328,288,6
328,267,7
328,221,8
328,300,9
328,8,10
329,55,1
329,172,2
329,78,3
329,126,4
329,6,5
329,221,6
329,95,7
329,175,8
329,182,9
329,233,10
330,49,1
330,180,2
330,257,3
330,126,4
330,173,5
330,287,6
330,55,7
330,97,8
330,293,9
330,299,10
331,99,1
331,285,2
331,150,3
331,14,4
331,24,5
331,110,6
331,268,7
331,288,8
331,474,9
331,267,10
332,49,1
332,285,2
332,257,3
332,287,4
332,180,5
332,0,6
332,312,7
332,236,8
332,120,9
332,6,10
333,293,1
333,0,2
333,747,3
333,14,4
333,24,5
333,322,6
333,117,7
333,194,8
333,63,9
333,356,10
334,285,1
334,293,2
334,301,3
334,288,4
334,300,5
334,689,6
334,325,7
334,267,8
334,326,9
334,271,10
335,180,1
335,173,2
335,97,3
335,171,4
335,78,5
335,422,6
335,95,7
335,194,8
335,68,9
335,221,10
336,99,1
336,0,2
336,173,3
336,55,4
336,97,5
336,6,6
336,116,7
336,293,8
336,257,9
336,236,10
337,49,1
337,180,2
337,97,3
337,171,4
337,126,5
337,172,6
337,209,7
337,317,8
337,422,9
337,68,10
338,171,1
338,209,2
338,95,3
338,317,4
338,201,5
338,236,6
338,69,7
338,404,8
338,70,9
338,7,10
339,55,1
339,97,2
339,99,3
339,209,4
339,167,5
339,78,6
339,68,7
339,194,8
339,120,9
339,175,10
340,299,1
340,285,2
340,327,3
340,332,4
340,306,5
340,689,6
340,257,7
340,312,8
340,301,9
340,325,10
341,49,1
341,257,2
341,180,3
341,0,4
341,299,5
341,126,6
341,120,7
341,116,8
341,312,9
341,221,10
342,180,1
342,171,2
342,203,3
342,209,4
342,172,5
342,194,6
342,95,7
342,215,8
342,293,9
342,150,10
343,293,1
343,299,2
343,55,3
343,747,4
343,327,5
343,256,6
343,14,7
343,288,8
343,474,9
343,317,10
344,126,1
344,6,2
344,221,3
344,327,4
344,275,5
344,256,6
344,274,7
344,474,8
344,167,9
344,270,10
345,0,1
345,68,2
345,201,3
345,221,4
345,27,5
345,81,6
345,227,7
345,190,8
345,237,9
345,134,10
346,312,1
346,110,2
346,8,3
346,233,4
346,63,5
346,274,6
346,190,7
346,88,8
346,268,9
346,237,10
347,257,1
347,285,2
347,299,3
347,49,4
347,747,5
347,327,6
347,180,7
347,332,8
347,268,9
347,288,10
348,285,1
348,257,2
348,293,3
348,299,4
348,49,5
348,312,6
348,327,7
348,747,8
348,268,9
348,180,10
349,99,1
349,55,2
349,120,3
349,6,4
349,236,5
349,78,6
349,221,7
349,116,8
349,293,9
349,68,10
350,332,1
350,301,2
350,268,3
350,293,4
350,689,5
350,330,6
350,267,7
350,271,8
350,681,9
350,314,10
351,0,1
351,120,2
351,126,3
351,203,4
351,167,5
351,221,6
351,116,7
351,68,8
351,236,9
351,422,10
352,287,1
352,293,2
352,268,3
352,747,4
352,301,5
352,306,6
352,288,7
352,322,8
352,689,9
352,267,10
353,126,1
353,0,2
353,287,3
353,293,4
353,55,5
353,299,6
353,236,7
353,120,8
353,171,9
353,203,10
354,332,1
354,689,2
354,301,3
354,312,4
354,331,5
354,268,6
354,325,7
354,330,8
354,257,9
354,300,10
355,268,1
355,301,2
355,300,3
355,244,4
355,322,5
355,689,6
355,288,7
355,339,8
355,326,9
355,331,10
356,287,1
356,285,2
356,299,3
356,49,4
356,99,5
356,312,6
356,327,7
356,180,8
356,322,9
356,268,10
357,169,1
357,196,2
357,513,3
357,482,4
357,85,5
357,461,6
357,729,7
357,602,8
357,133,9
357,190,10
358,257,1
358,293,2
358,287,3
358,299,4
358,99,5
358,327,6
358,236,7
358,268,8
358,126,9
358,301,10
359,287,1
359,293,2
359,299,3
359,312,4
359,120,5
359,6,6
359,116,7
359,97,8
359,8,9
359,275,10
360,180,1
360,173,2
360,0,3
360,171,4
360,126,5
360,209,6
360,6,7
360,68,8
360,422,9
360,317,10
361,285,1
361,268,2
361,306,3
361,288,4
361,300,5
361,689,6
361,325,7
361,339,8
361,326,9
361,271,10
362,317,1
362,293,2
362,201,3
362,63,4
362,190,5
362,285,6
362,134,7
362,356,8
362,131,9
362,14,10
363,299,1
363,257,2
363,327,3
363,312,4
363,332,5
363,747,6
363,306,7
363,244,8
363,322,9
363,300,10
364,285,1
364,299,2
364,312,3
364,327,4
364,747,5
364,301,6
364,332,7
364,244,8
364,322,9
364,306,10
365,173,1
365,49,2
365,203,3
365,171,4
365,180,5
365,209,6
365,167,7
365,422,8
365,172,9
365,78,10
366,180,1
366,0,2
366,120,3
366,173,4
366,116,5
366,293,6
366,171,7
366,221,8
366,126,9
366,236,10
367,173,1
367,171,2
367,203,3
367,209,4
367,167,5
367,0,6
367,172,7
367,78,8
367,120,9
367,422,10
368,285,1
368,299,2
368,257,3
368,287,4
368,293,5
368,312,6
368,327,7
368,268,8
368,301,9
368,747,10
369,0,1
369,126,2
369,203,3
369,120,4
369,167,5
369,78,6
369,6,7
369,317,8
369,68,9
369,215,10
370,99,1
370,55,2
370,171,3
370,120,4
370,172,5
370,167,6
370,194,7
370,6,8
370,95,9
370,221,10
371,49,1
371,180,2
371,257,3
371,293,4
371,0,5
371,120,6
371,299,7
371,116,8
371,236,9
371,126,10
372,55,1
372,97,2
372,175,3
372,182,4
372,233,5
372,0,6
372,120,7
372,184,8
372,221,9
372,6,10
373,257,1
373,285,2
373,299,3
373,747,4
373,312,5
373,21,6
373,327,7
373,507,8
373,244,9
373,274,10
374,49,1
374,173,2
374,180,3
374,55,4
374,97,5
374,171,6
374,99,7
374,203,8
374,209,9
374,167,10
375,49,1
375,285,2
375,257,3
375,293,4
375,299,5
375,0,6
375,126,7
375,312,8
375,120,9
375,6,10
376,285,1
376,299,2
376,49,3
376,327,4
376,180,5
376,268,6
376,0,7
376,301,8
376,236,9
376,332,10
377,167,1
377,126,2
377,227,3
377,356,4
377,184,5
377,426,6
377,482,7
377,210,8
377,207,9
377,186,10
378,422,1
378,317,2
378,120,3
378,21,4
378,221,5
378,131,6
378,227,7
378,116,8
378,69,9
378,181,10
379,55,1
379,209,2
379,172,3
379,194,4
379,126,5
379,215,6
379,95,7
379,190,8
379,201,9
379,152,10
380,180,1
380,173,2
380,285,3
380,55,4
380,126,5
380,97,6
380,257,7
380,287,8
380,6,9
380,171,10
381,180,1
381,293,2
381,287,3
381,0,4
381,299,5
381,120,6
381,236,7
381,173,8
381,116,9
381,312,10
382,49,1
382,180,2
382,173,3
382,0,4
382,257,5
382,126,6
382,55,7
382,97,8
382,293,9
382,120,10
383,287,1
383,293,2
383,268,3
383,306,4
383,244,5
383,322,6
383,300,7
383,689,8
383,325,9
383,321,10
384,68,1
384,63,2
384,27,3
384,178,4
384,95,5
384,69,6
384,201,7
384,21,8
384,0,9
384,96,10
385,257,1
385,293,2
385,287,3
385,285,4
385,299,5
385,99,6
385,0,7
385,312,8
385,747,9
385,236,10
386,215,1
386,236,2
386,233,3
386,404,4
386,131,5
386,69,6
386,184,7
386,482,8
386,142,9
386,426,10
387,285,1
387,49,2
387,747,3
387,180,4
387,268,5
387,244,6
387,288,7
387,126,8
387,267,9
387,6,10
388,194,1
388,95,2
388,182,3
388,88,4
388,317,5
388,21,6
388,96,7
388,356,8
388,227,9
388,654,10
389,287,1
389,293,2
389,312,3
389,268,4
389,747,5
389,332,6
389,244,7
389,306,8
389,322,9
389,300,10
390,180,1
390,0,2
390,120,3
390,6,4
390,171,5
390,116,6
390,209,7
390,78,8
390,150,9
390,404,10
391,99,1
391,747,2
391,0,3
391,236,4
391,300,5
391,244,6
391,120,7
391,6,8
391,321,9
391,306,10
392,173,1
392,97,2
392,175,3
392,150,4
392,233,5
392,126,6
392,182,7
392,215,8
392,229,9
392,237,10
393,99,1
393,233,2
393,126,3
393,317,4
393,63,5
393,190,6
393,195,7
393,152,8
393,236,9
393,70,10
394,293,1
394,116,2
394,6,3
394,221,4
394,268,5
394,404,6
394,55,7
394,275,8
394,301,9
394,8,10
395,257,1
395,293,2
395,285,3
395,747,4
395,312,5
395,49,6
395,268,7
395,288,8
395,180,9
395,301,10
396,257,1
396,293,2
396,299,3
396,268,4
396,0,5
396,236,6
396,327,7
396,120,8
396,221,9
396,332,10
397,97,1
397,209,2
397,194,3
397,120,4
397,317,5
397,21,6
397,88,7
397,6,8
397,221,9
397,237,10
398,201,1
398,182,2
398,215,3
398,88,4
398,6,5
398,190,6
398,134,7
398,87,8
398,356,9
398,193,10
399,332,1
399,301,2
399,244,3
399,288,4
399,321,5
399,267,6
399,325,7
399,339,8
399,326,9
399,271,10
400,257,1
400,55,2
400,97,3
400,287,4
400,6,5
400,221,6
400,78,7
400,299,8
400,194,9
400,422,10
401,293,1
401,287,2
401,299,3
401,120,4
401,312,5
401,268,6
401,327,7
401,404,8
401,173,9
401,55,10
402,293,1
402,285,2
402,299,3
402,312,4
402,327,5
402,268,6
402,322,7
402,244,8
402,288,9
402,301,10
403,325,1
403,321,2
403,339,3
403,267,4
403,303,5
403,314,6
403,291,7
403,320,8
403,270,9
403,318,10
404,966,1
404,1472,2
404,1202,3
404,629,4
404,967,5
404,1115,6
404,612,7
404,1123,8
404,1410,9
404,1132,10
405,422,1
405,81,2
405,264,3
405,160,4
405,567,5
405,602,6
405,199,7
405,384,8
405,229,9
405,402,10
406,78,1
406,21,2
406,317,3
406,63,4
406,236,5
406,11,6
406,10,7
406,434,8
406,293,9
406,14,10
407,268,1
407,332,2
407,306,3
407,288,4
407,300,5
407,244,6
407,322,7
407,689,8
407,325,9
407,339,10
408,257,1
408,268,2
408,55,3
408,0,4
408,301,5
408,312,6
408,293,7
408,236,8
408,6,9
408,85,10
409,287,1
409,293,2
409,332,3
409,301,4
409,306,5
409,300,6
409,244,7
409,325,8
409,326,9
409,321,10
410,99,1
410,97,2
410,203,3
410,120,4
410,172,5
410,126,6
410,422,7
410,68,8
410,175,9
410,95,10
411,49,1
411,180,2
411,99,3
411,97,4
411,120,5
411,126,6
411,203,7
411,209,8
411,78,9
411,167,10
412,287,1
412,293,2
412,312,3
412,747,4
412,322,5
412,267,6
412,321,7
412,339,8
412,0,9
412,271,10
413,285,1
413,327,2
413,268,3
413,332,4
413,288,5
413,244,6
413,322,7
413,306,8
413,267,9
413,49,10
414,49,1
414,99,2
414,180,3
414,285,4
414,0,5
414,293,6
414,287,7
414,126,8
414,120,9
414,97,10
415,221,1
415,88,2
415,227,3
415,185,4
415,507,5
415,134,6
415,270,7
415,179,8
415,409,9
415,482,10
416,203,1
416,21,2
416,27,3
416,317,4
416,70,5
416,142,6
416,87,7
416,236,8
416,193,9
416,228,10
417,285,1
417,293,2
417,306,3
417,747,4
417,689,5
417,288,6
417,244,7
417,339,8
417,325,9
417,322,10
418,257,1
418,126,2
418,293,3
418,55,4
418,287,5
418,97,6
418,120,7
418,236,8
418,6,9
418,116,10
419,257,1
419,299,2
419,293,3
419,49,4
419,312,5
419,268,6
419,327,7
419,747,8
419,180,9
419,288,10
420,180,1
420,0,2
420,120,3
420,257,4
420,285,5
420,203,6
420,236,7
420,293,8
420,209,9
420,221,10
421,299,1
421,120,2
421,312,3
421,747,4
421,327,5
421,404,6
421,268,7
421,244,8
421,288,9
421,55,10
422,287,1
422,293,2
422,288,3
422,300,4
422,267,5
422,331,6
422,270,7
422,320,8
422,318,9
422,330,10
423,327,1
423,312,2
423,747,3
423,268,4
423,301,5
423,244,6
423,306,7
423,300,8
423,267,9
423,321,10
424,236,1
424,150,2
424,327,3
424,14,4
424,24,5
424,275,6
424,8,7
424,110,8
424,172,9
424,741,10
425,55,1
425,171,2
425,422,3
425,209,4
425,172,5
425,215,6
425,194,7
425,68,8
425,78,9
425,175,10
426,332,1
426,306,2
426,287,3
426,689,4
426,312,5
426,268,6
426,300,7
426,325,8
426,747,9
426,293,10
427,257,1
427,327,2
427,332,3
427,747,4
427,326,5
427,291,6
427,303,7
427,681,8
427,320,9
427,318,10
428,134,1
428,214,2
428,174,3
428,587,4
428,186,5
428,473,6
428,450,7
428,401,8
428,238,9
428,659,10
429,312,1
429,0,2
429,268,3
429,288,4
429,267,5
429,332,6
429,244,7
429,322,8
429,300,9
429,256,10
430,257,1
430,287,2
430,312,3
430,332,4
430,288,5
430,300,6
430,325,7
430,267,8
430,339,9
430,271,10
431,285,1
431,747,2
431,327,3
431,268,4
431,126,5
431,322,6
431,244,7
431,301,8
431,288,9
431,332,10
432,257,1
432,287,2
432,312,3
432,99,4
432,327,5
432,288,6
432,180,7
432,0,8
432,236,9
432,300,10
433,293,1
433,257,2
433,299,3
433,285,4
433,49,5
433,99,6
433,747,7
433,327,8
433,312,9
433,180,10
434,236,1
434,96,2
434,237,3
434,142,4
434,69,5
434,87,6
434,179,7
434,196,8
434,482,9
434,275,10
435,180,1
435,55,2
435,99,3
435,209,4
435,0,5
435,120,6
435,172,7
435,78,8
435,194,9
435,68,10
436,0,1
436,95,2
436,126,3
436,21,4
436,63,5
436,356,6
436,6,7
436,221,8
436,193,9
436,227,10
437,257,1
437,293,2
437,287,3
437,312,4
437,747,5
437,327,6
437,301,7
437,116,8
437,126,9
437,288,10
438,285,1
438,257,2
438,293,3
438,312,4
438,327,5
438,747,6
438,49,7
438,268,8
438,301,9
438,332,10
439,285,1
439,268,2
439,301,3
439,287,4
439,332,5
439,306,6
439,300,7
439,293,8
439,288,9
439,302,10
440,285,1
440,257,2
440,327,3
440,49,4
440,747,5
440,268,6
440,301,7
440,332,8
440,244,9
440,288,10
441,49,1
441,0,2
441,126,3
441,172,4
441,236,5
441,422,6
441,150,7
441,201,8
441,215,9
441,182,10
442,299,1
442,287,2
442,327,3
442,301,4
442,49,5
442,288,6
442,99,7
442,300,8
442,267,9
442,321,10
443,287,1
443,293,2
443,301,3
443,332,4
443,288,5
443,300,6
443,322,7
443,689,8
443,339,9
443,325,10
444,285,1
444,257,2
444,293,3
444,327,4
444,268,5
444,322,6
444,300,7
444,306,8
444,321,9
444,325,10
445,257,1
445,312,2
445,332,3
445,322,4
445,309,5
445,271,6
445,330,7
445,303,8
445,749,9
445,314,10
446,126,1
446,171,2
446,312,3
446,209,4
446,172,5
446,167,6
446,327,7
446,124,8
446,317,9
446,194,10
447,299,1
447,327,2
447,689,3
447,312,4
447,325,5
447,309,6
447,331,7
447,293,8
447,288,9
447,747,10
448,257,1
448,299,2
448,293,3
448,312,4
448,49,5
448,301,6
448,327,7
448,288,8
448,180,9
448,300,10
449,7,1
449,174,2
449,208,3
449,683,4
449,30,5
449,41,6
449,256,7
449,54,8
449,155,9
449,67,10
450,312,1
450,309,2
450,339,3
450,749,4
450,271,5
450,314,6
450,343,7
450,338,8
450,897,9
450,311,10
451,55,1
451,0,2
451,175,3
451,27,4
451,356,5
451,221,6
451,237,7
451,11,8
451,116,9
451,150,10
452,0,1
452,120,2
452,172,3
452,221,4
452,126,5
452,194,6
452,95,7
452,175,8
452,404,9
452,215,10
453,126,1
453,6,2
453,167,3
453,215,4
453,293,5
453,175,6
453,287,7
453,182,8
453,150,9
453,404,10
454,293,1
454,150,2
454,209,3
454,167,4
454,747,5
454,194,6
454,110,7
454,215,8
454,327,9
454,201,10
455,172,1
455,194,2
455,6,3
455,175,4
455,95,5
455,317,6
455,116,7
455,182,8
455,27,9
455,236,10
456,152,1
456,495,2
456,70,3
456,94,4
456,426,5
456,210,6
456,434,7
456,186,8
456,285,9
456,602,10
457,257,1
457,293,2
457,299,3
457,221,4
457,312,5
457,171,6
457,268,7
457,150,8
457,14,9
457,256,10
458,287,1
458,312,2
458,268,3
458,236,4
458,301,5
458,267,6
458,275,7
458,8,8
458,325,9
458,271,10
459,299,1
459,327,2
459,268,3
459,332,4
459,747,5
459,322,6
459,267,7
459,339,8
459,689,9
459,325,10
460,285,1
460,299,2
460,287,3
460,327,4
460,332,5
460,288,6
460,99,7
460,244,8
460,322,9
460,300,10
461,285,1
461,257,2
461,293,3
461,747,4
461,268,5
461,301,6
461,332,7
461,244,8
461,306,9
461,300,10
462,299,1
462,293,2
462,327,3
462,747,4
462,332,5
462,244,6
462,322,7
462,288,8
462,306,9
462,321,10
463,312,1
463,99,2
463,244,3
463,322,4
463,267,5
463,236,6
463,0,7
463,339,8
463,271,9
463,270,10
464,203,1
464,209,2
464,167,3
464,172,4
464,120,5
464,78,6
464,68,7
464,194,8
464,175,9
464,95,10
465,285,1
465,99,2
465,288,3
465,244,4
465,0,5
465,322,6
465,236,7
465,300,8
465,306,9
