movie_id,year,genres,reviewer_num
862,1996,Drama,24
863,1996,Comedy,86
864,1997,Drama,21
865,1996,"Comedy,Romance",119
866,1996,Drama,6
867,1997,Drama,5
868,1997,"Comedy,Romance",24
869,1997,Romance,9
870,1997,Comedy,75
871,1997,Romance,42
872,1997,"Comedy,Romance",81
873,1997,Drama,39
874,1997,"Drama,Romance",53
875,1997,"Action,Comedy",47
876,1997,"Adventure,Romance",52
877,1997,"Children's,Comedy,Mystery",33
878,1997,"Action,Thriller,War",136
879,1997,Drama,59
880,1997,"Action,Comedy",45
881,1997,Drama,34
882,1997,Drama,13
883,1997,Documentary,7
884,1998,Horror,13
885,1997,"Romance,Thriller",53
886,1997,Drama,64
887,1997,Drama,15
888,1997,Romance,13
889,1997,"Action,Adventure",43
890,1997,"Drama,War",6
891,1997,"Children's,Comedy,Fantasy",53
892,1997,Comedy,14
893,1997,"Children's,Comedy",19
894,1997,"Horror,Thriller",106
895,1997,Drama,44
896,1995,"Action,Adventure,Sci-Fi",2
897,1997,Drama,58
898,1997,Drama,9
899,1997,Drama,42
900,1997,Comedy,12
901,1997,"Comedy,Crime,Mystery,Thriller",42
902,1997,"Drama,Romance",18
903,1997,"Comedy,Drama",20
904,1998,"Drama,Romance",27
905,1997,"Drama,Romance",21
906,1997,Comedy,2
907,1998,Comedy,20
908,1998,Drama,13
909,1998,Drama,4
910,1998,"Crime,Drama",4
911,1998,"Action,Thriller",9
912,1998,Comedy,2
913,1998,"Crime,Drama,Mystery,Thriller",11
914,1998,Drama,13
915,1998,"Action,Sci-Fi,Thriller",18
916,1998,"Action,Drama,Thriller",7
917,1998,Romance,8
918,1995,"Adventure,Sci-Fi",96
919,1995,Drama,5
920,1993,"Drama,Romance",46
921,1996,Western,34
922,1991,Drama,58
923,1996,"Adventure,Drama",85
924,1996,"Sci-Fi,Thriller",34
925,1996,Comedy,101
926,1996,Drama,6
927,1996,"Drama,Horror",104
928,1996,"Children's,Comedy",40
929,1996,"Action,Adventure,Thriller",80
930,1996,"Sci-Fi,Thriller",57
931,1996,"Children's,Comedy",40
932,1996,Drama,21
933,1996,Drama,68
934,1997,"Drama,War",7
935,1997,"Comedy,Drama,Romance",32
936,1997,Drama,37
937,1997,"Comedy,Romance",25
938,1995,"Drama,Thriller",60
939,1994,Comedy,32
940,1994,"Comedy,Drama",46
941,1993,Drama,45
942,1994,Thriller,40
943,1994,"Comedy,Drama,War",43
944,1963,"Comedy,Mystery,Romance,Thriller",40
945,1981,"Animation,Children's",61
946,1988,"Adventure,Romance",17
947,1997,"Comedy,Romance",48
948,1995,"Drama,Romance",71
949,1995,Drama,30
950,1995,"Adventure,Children's,Fantasy",39
951,1995,Comedy,45
952,1995,"Comedy,Drama",22
953,1995,Documentary,11
954,1995,"Drama,Romance",49
955,1994,Drama,46
956,1992,Comedy,2
957,1994,Drama,14
958,1993,Comedy,64
959,1993,Drama,25
960,1993,Drama,34
961,1993,Drama,23
962,1993,"Drama,Thriller",41
963,1995,"Comedy,Drama",9
964,1957,"Comedy,Musical",21
965,1957,Romance,26
966,1936,Drama,12
967,1949,Musical,18
968,1968,"Animation,Children's",75
969,1991,Comedy,8
970,1991,"Comedy,War",34
971,1992,Drama,28
972,1996,Documentary,4
973,1996,"Drama,Thriller",32
974,1996,Thriller,44
975,1996,"Action,Sci-Fi,Thriller",12
976,1996,Action,49
977,1996,"Mystery,Thriller",27
978,1996,"Drama,Thriller",35
979,1996,Drama,22
980,1996,Drama,8
981,1996,"Action,Adventure,Thriller",20
982,1996,Thriller,15
983,1997,Thriller,44
984,1996,Drama,22
985,1997,Thriller,23
986,1997,Thriller,4
987,1997,"Comedy,Romance",86
988,1997,"Animation,Children's,Musical",32
989,1997,"Drama,Romance",33
990,1997,Crime,25
991,1997,"Comedy,Thriller",4
992,1997,"Adventure,Animation,Children's,Comedy,Musical",66
993,1997,Drama,7
994,1997,Comedy,31
995,1995,"Children's,Comedy",14
996,1995,Comedy,16
997,1994,Comedy,16
998,1994,Comedy,10
999,1994,"Comedy,Western",10
1000,1996,Comedy,17
1001,1997,Comedy,8
1002,1997,"Children's,Comedy,Mystery",8
1003,1993,"Drama,Western",9
1004,1991,Drama,22
1005,1991,"Drama,Sci-Fi",23
1006,1997,Comedy,47
1007,1996,Drama,37
1008,1996,Drama,64
1009,1996,Drama,44
1010,1996,Crime,93
1011,1997,"Comedy,Drama",100
1012,1997,"Action,Adventure,Thriller",38
1013,1997,Comedy,98
1014,1997,"Children's,Drama",12
1015,1997,"Action,Adventure,Thriller",137
1016,1996,Drama,50
1017,1990,Drama,32
1018,1989,"Action,Thriller",31
1019,1944,"Mystery,Thriller",35
1020,1963,Drama,38
1021,1997,Documentary,32
1022,1997,Comedy,31
1023,1997,Romance,15
1024,1997,"Action,Drama,Thriller",44
1025,1997,"Comedy,Drama",4
1026,1995,Action,3
1027,1995,"Comedy,Romance",148
1028,1995,Comedy,14
1029,1993,Comedy,20
1030,1994,"Adventure,Children's",7
1031,1994,"Children's,Comedy",16
1032,1996,"Adventure,Children's",32
1033,1996,"Action,Adventure",27
1034,1993,Comedy,68
1035,1991,"Comedy,Fantasy",24
1036,1982,"Comedy,Musical,Romance",24
1037,1997,Thriller,17
1038,1997,Drama,90
1039,1996,"Comedy,Romance",25
1040,1995,"Comedy,Romance",62
1041,1995,"Mystery,Thriller",28
1042,1995,Comedy,8
1043,1994,"Comedy,Drama",40
1044,1993,Drama,25
1045,1993,Thriller,46
1046,1996,Comedy,134
1047,1996,"Comedy,Romance",73
1048,1996,Comedy,25
1049,1947,"Drama,Romance",43
1050,1996,Comedy,41
1051,1995,"Comedy,Horror",25
1052,1995,Drama,24
1053,1996,Comedy,23
1054,1994,Drama,10
1055,1992,Horror,10
1056,1996,Comedy,22
1057,1994,"Adventure,Drama",15
1058,1996,Comedy,35
1059,1996,"Adventure,Children's",39
1060,1996,"Comedy,Drama",29
1061,1998,Drama,12
1062,1995,"Children's,Drama",41
1063,1947,"Crime,Film-Noir",4
1064,1983,"Documentary,War",53
1065,1995,"Animation,Children's",16
1066,1996,Comedy,44
1067,1996,Drama,12
1068,1994,"Crime,Drama,Thriller",18
1069,1995,Comedy,27
1070,1995,Comedy,16
1071,1995,"Comedy,Romance",7
1072,1994,Thriller,66
1073,1994,"Comedy,Drama",77
1074,1994,Drama,7
1075,1994,"Action,Adventure,Animation,Children's,Fantasy",12
1076,1994,Thriller,8
1077,1988,"Animation,Children's",22
1078,1996,"Comedy,Musical",45
1079,1996,Comedy,2
1080,1996,Crime,8
1081,1997,Drama,8
1082,1997,"Crime,Thriller",6
1083,1996,Documentary,21
1084,1996,"Drama,Romance",11
1085,1996,Drama,21
1086,1996,Action,10
1087,1997,Action,13
1088,1997,"Action,Romance,Thriller",38
1089,1993,Thriller,37
1090,1977,"Adventure,Animation,Children's,Musical",43
1091,1996,Comedy,12
1092,1996,Comedy,23
1093,1996,Comedy,12
1094,1996,Comedy,29
1095,1997,Romance,3
1096,1996,Drama,18
1097,1996,Comedy,42
1098,1994,Drama,13
1099,1994,"Comedy,Drama,Romance",8
1100,1993,"Drama,Mystery",74
1101,1996,"Comedy,Romance",7
1102,1990,"Comedy,Drama",19
1103,1992,"Comedy,Crime,Drama",4
1104,1998,"Action,Adventure,Thriller",18
1105,1998,"Crime,Drama",4
1106,1995,Drama,18
1107,1995,Drama,5
1108,1994,"Drama,Thriller",28
1109,1995,"Action,Comedy,Musical,Sci-Fi",41
1110,1996,Drama,7
1111,1994,Drama,15
1112,1994,Drama,22
1113,1996,Comedy,10
1114,1996,"Comedy,Drama,Romance",29
1115,1940,Adventure,13
1116,1996,Drama,19
1117,1978,Comedy,47
1118,1987,"Drama,Romance",59
1119,1996,Comedy,17
1120,1996,"Drama,Musical",21
1121,1939,"Crime,Drama",1
1122,1954,Drama,3
1123,1932,"Romance,War",12
1124,1961,Thriller,4
1125,1958,"Adventure,Drama",32
1126,1998,Drama,11
1127,1996,Documentary,13
1128,1996,"Drama,Mystery,Romance",28
1129,1996,Documentary,1
1130,1995,Thriller,13
1131,1996,"Drama,Romance",32
1132,1975,"Adventure,Children's,Fantasy",30
1133,1996,Drama,38
1134,1991,"Drama,Musical",46
1135,1996,Drama,29
1136,1996,"Drama,Romance",29
1137,1997,"Action,Comedy,Crime,Drama",5
1138,1995,"Action,Crime,Thriller",33
1139,1994,Comedy,17
1140,1993,Documentary,9
1141,1997,Documentary,44
1142,1997,"Crime,Thriller",15
1143,1997,Drama,3
1144,1994,Drama,9
1145,1993,Drama,3
1146,1995,Drama,21
1147,1994,Drama,9
1148,1971,Drama,26
1149,1996,Drama,9
1150,1996,Crime,7
1151,1997,"Romance,War",28
1152,1993,"Drama,Musical",19
1153,1965,Sci-Fi,12
1154,1996,"Comedy,Romance",3
1155,1996,"Crime,Drama",1
1156,1997,Horror,25
1157,1996,Drama,4
1158,1979,"Mystery,Sci-Fi",11
1159,1997,"Drama,Romance",26
1160,1996,"Action,Drama",13
1161,1996,Comedy,5
1162,1996,Drama,25
1163,1997,Children's,6
1164,1996,"Comedy,Drama",14
1165,1993,Comedy,12
1166,1994,Comedy,11
1167,1993,Drama,22
1168,1994,Drama,10
1169,1994,"Comedy,Drama",27
1170,1994,Drama,14
1171,1939,Comedy,15
1172,1997,"Drama,Romance",7
1173,1996,"Drama,Thriller",8
1174,1997,Romance,5
1175,1997,"Drama,War",22
1176,1996,Comedy,7
1177,1994,Comedy,19
1178,1995,Comedy,9
1179,1994,"Action,Comedy",10
1180,1994,"Action,Comedy",10
1181,1994,Comedy,13
1182,1994,"Action,Comedy",19
1183,1994,Documentary,10
1184,1994,"Comedy,War",18
1185,1994,"Comedy,Drama",3
1186,1975,Crime,13
1187,1990,"Action,Comedy,Western",44
1188,1997,Drama,3
1189,1997,"Comedy,Romance",11
1190,1998,"Crime,Drama",3
1191,1993,Drama,13
1192,1994,Drama,10
1193,1994,"Crime,Drama",31
1194,1993,Drama,11
1195,1992,Drama,3
1196,1996,"Comedy,Drama",45
1197,1960,"Crime,Thriller",7
1198,1996,"Comedy,Horror",23
1199,1950,"Children's,Drama",7
1200,1996,Documentary,1
1201,1996,Comedy,8
1202,1935,"Comedy,Musical,Romance",21
1203,1942,"Comedy,Drama,War",18
1204,1996,Drama,6
1205,1993,Comedy,19
1206,1995,Thriller,17
1207,1995,"Crime,Drama,Thriller",20
1208,1994,Comedy,15
1209,1995,"Sci-Fi,Thriller",38
1210,1994,"Drama,Romance",12
1211,1993,"Drama,Mystery,Romance",6
1212,1993,"Crime,Drama,Thriller",6
1213,1976,Drama,9
1214,1996,"Action,Sci-Fi",30
1215,1997,Romance,6
1216,1995,Thriller,39
1217,1995,Comedy,26
1218,1995,"Animation,Children's,Comedy,Romance",20
1219,1995,Drama,30
1220,1994,Drama,39
1221,1993,Action,25
1222,1993,Drama,4
1223,1994,Drama,12
1224,1995,Comedy,14
1225,1997,"Crime,Drama",32
1226,1995,Drama,8
1227,1995,Action,48
1228,1995,"Drama,Thriller",13
1229,1994,Comedy,18
1230,1990,"Action,Drama",22
1231,1991,Documentary,17
1232,1996,Drama,6
1233,1998,Comedy,8
1234,1994,Crime,1
1235,1997,Drama,1
1236,1996,"Comedy,Drama",6
1237,1996,Drama,8
1238,1995,"Action,Adventure,Romance",18
1239,1996,"Animation,Sci-Fi",26
1240,1997,"Comedy,Drama",6
1241,1991,Comedy,5
1242,1998,Horror,7
1243,1997,Action,36
1244,1997,Crime,19
1245,1995,Comedy,7
1246,1994,Western,6
1247,1994,Thriller,19
1248,1993,Comedy,12
1249,1995,Action,6
1250,1997,Comedy,8
1251,1997,Drama,9
1252,1995,Thriller,7
1253,1997,Comedy,11
1254,1997,Drama,8
1255,1997,Drama,3
1256,1997,Drama,4
1257,1997,"Comedy,Romance",23
1258,1996,"Comedy,Romance",4
1259,1995,Drama,4
1260,1995,Drama,4
1261,1996,Romance,8
1262,1996,Drama,15
1263,1996,Drama,7
1264,1997,Drama,19
1265,1973,Drama,12
1266,1995,Drama,33
1267,1992,Drama,10
1268,1957,"Comedy,Romance",10
1269,1993,Comedy,7
1270,1994,Comedy,7
1271,1994,"Comedy,Drama",5
1272,1994,"Drama,Thriller",15
1273,1993,"Sci-Fi,Thriller",11
1274,1994,Thriller,4
1275,1996,Drama,8
1276,1996,"Action,Crime",19
1277,1997,"Drama,Musical",16
1278,1997,"Adventure,Children's",9
1279,1997,Crime,16
1280,1996,Drama,13
1281,1996,Drama,9
1282,1997,Comedy,19
1283,1996,"Drama,Mystery",26
1284,1994,Drama,15
1285,1937,"Comedy,Musical,Romance",17
1286,1996,Comedy,6
1287,1996,Comedy,7
1288,1996,Romance,7
1289,1994,"Drama,Romance",2
1290,1996,Comedy,15
1291,1997,"Children's,Fantasy",3
1292,1998,"Adventure,Children's,Fantasy,Sci-Fi",3
1293,1998,Documentary,7
1294,1997,"Comedy,Drama",7
1295,1996,"Comedy,Drama",20
1296,1994,"Drama,Romance",12
1297,1953,"Comedy,Musical",9
1298,1941,"Drama,Romance",8
1299,1997,"Drama,Romance",9
1300,1981,Comedy,5
1301,1997,Comedy,5
1302,1994,Action,18
1303,1996,"Action,Crime",2
1304,1995,Comedy,7
1305,1994,Drama,2
1306,1994,Documentary,2
1307,1994,"Comedy,Drama",2
1308,1974,Drama,1
1309,1945,Drama,1
1310,1996,"Comedy,Drama",16
1311,1996,"Comedy,Drama",7
1312,1998,"Film-Noir,Mystery,Thriller",14
1313,1994,"Action,Adventure,Thriller",11
1314,1997,"Drama,Romance",23
1315,1997,Drama,7
1316,1996,Drama,4
1317,1996,Documentary,3
1318,1996,Drama,4
1319,1996,Drama,1
1320,1996,Comedy,2
1321,1993,Comedy,6
1322,1994,Drama,3
1323,1996,"Drama,Thriller",5
1324,1996,Drama,1
1325,1996,Drama,6
1326,1994,Drama,3
1327,1996,Drama,6
1328,1996,Drama,1
1329,1994,Drama,4
1330,1995,Documentary,4
1331,1993,Drama,2
1332,1994,"Comedy,Drama",5
1333,1996,Drama,2
1334,1996,Drama,11
1335,1996,"Children's,Comedy,Fantasy",10
1336,1996,Comedy,9
1337,1996,Drama,4
1338,1993,"Comedy,Drama",1
1339,1995,Romance,1
1340,1992,Drama,1
1341,1996,Drama,2
1342,1995,Drama,1
1343,1993,Drama,5
1344,1994,Drama,2
1345,1992,Drama,5
1346,1958,Drama,4
1347,1990,Drama,1
1348,1993,Comedy,1
1349,1949,Drama,2
1350,1996,Comedy,3
1351,1976,Drama,1
1352,1994,Romance,5
1353,1992,Drama,2
1354,1996,Drama,6
1355,1996,Comedy,3
1356,1994,"Romance,War",3
1357,1996,Action,2
1358,1996,Drama,2
1359,1994,Comedy,2
1360,1996,Comedy,3
1361,1996,Action,2
1362,1996,Documentary,1
1363,1996,Action,1
1364,1993,"Action,Drama",2
1365,1994,"Documentary,Drama",1
1366,1994,Animation,5
1367,1994,Drama,6
1368,1950,Drama,4
1369,1994,"Drama,Thriller",3
1370,1994,"Comedy,Horror",2
1371,1994,Action,3
1372,1971,unknown,1
1373,1980,Comedy,2
1374,1993,Drama,10
1375,1997,Comedy,7
1376,1997,"Comedy,Romance",4
1377,1997,Documentary,5
1378,1997,Romance,7
1379,1997,Drama,6
1380,1996,Drama,8
1381,1997,Drama,4
1382,1997,"Adventure,Children's",6
1383,1997,Drama,3
1384,1997,"Comedy,Romance",5
1385,1997,Sci-Fi,6
1386,1997,Romance,3
1387,1997,Drama,6
1388,1997,Drama,3
1389,1997,Crime,2
1390,1997,Drama,3
1391,1997,Drama,5
1392,1997,"Action,Thriller",9
1393,1997,Romance,7
1394,1998,Drama,6
1395,1996,Drama,5
1396,1934,Drama,5
1397,1996,Drama,2
1398,1997,Thriller,7
1399,1995,"Drama,Romance",10
1400,1993,Drama,18
1401,1993,Drama,4
1402,1994,"Comedy,Drama",4
1403,1987,Comedy,13
1404,1997,Drama,6
1405,1995,"Drama,Romance",5
1406,1994,Action,20
1407,1995,Comedy,3
1408,1994,"Animation,Children's",7
1409,1993,Drama,4
1410,1968,"Adventure,Sci-Fi",28
1411,1995,"Animation,Children's",6
1412,1994,Action,8
1413,1995,Action,1
1414,1994,"Action,Children's",9
1415,1994,"Action,Sci-Fi",5
1416,1997,Drama,2
1417,1993,Drama,3
1418,1994,"Action,Sci-Fi",16
1419,1997,Comedy,3
1420,1993,Drama,11
1421,1993,"Film-Noir,Thriller",4
1422,1995,"Drama,War",4
1423,1994,"Comedy,Drama,Romance",3
1424,1994,"Comedy,Drama",10
1425,1996,"Comedy,Drama",8
1426,1996,Drama,5
1427,1997,Comedy,12
1428,1998,"Drama,Romance",4
1429,1997,Drama,3
1430,1997,Thriller,5
1431,1998,Drama,3
1432,1997,"Action,Drama",2
1433,1998,Romance,10
1434,1995,Comedy,7
1435,1993,"Drama,Romance",2
1436,1994,Comedy,9
1437,1995,Drama,5
1438,1994,"Crime,Drama",8
1439,1994,Drama,5
1440,1995,"Drama,Romance",7
1441,1995,Drama,5
1442,1994,Drama,4
1443,1965,"Children's,Comedy,Mystery",19
1444,1994,Drama,4
1445,1995,Comedy,15
1446,1993,Drama,1
1447,1996,Drama,3
1448,1996,Drama,8
1449,1947,"Adventure,Romance",2
1450,1940,Thriller,15
1451,1943,"Comedy,Mystery",1
1452,1946,"Crime,Drama",1
1453,1947,Western,6
1454,1943,Western,2
1455,1954,"Comedy,Drama",7
1456,1996,"Comedy,Drama",1
1457,1937,"Comedy,Musical,Romance",1
1458,1996,Musical,7
1459,1996,"Comedy,Drama",1
1460,1935,Comedy,1
1461,1996,"Crime,Drama,Romance",7
1462,1997,Comedy,3
1463,1995,Drama,3
1464,1995,"Comedy,Drama",3
1465,1995,Drama,6
1466,1993,Drama,2
1467,1995,Drama,6
1468,1995,"Adventure,Children's",12
1469,1995,"Animation,Children's",5
1470,1995,Thriller,9
1471,1996,"Comedy,Sci-Fi",2
1472,1939,"Children's,Drama",9
1473,1994,"Comedy,Romance",6
1474,1993,"Comedy,Drama",8
1475,1948,Film-Noir,1
1476,1997,"Horror,Thriller",2
1477,1995,"Action,Crime,Drama",18
1478,1995,Comedy,8
1479,1974,"Adventure,Children's,Comedy",11
1480,1994,Drama,2
1481,1996,Documentary,1
1482,1998,"Action,Drama,Romance",12
1483,1994,"Action,Comedy",3
1484,1994,"Drama,Romance,War",4
1485,1995,Drama,1
1486,1993,"Comedy,Romance",5
1487,1993,Drama,4
1488,1994,Comedy,5
1489,1993,Comedy,3
1490,1995,"Action,Drama,Thriller",2
1491,1994,Comedy,1
1492,1996,Romance,1
1493,1996,Comedy,1
1494,1996,Drama,5
1495,1996,"Comedy,Crime",5
1496,1996,Documentary,2
1497,1997,Comedy,1
1498,1994,Comedy,4
1499,1996,Comedy,2
1500,1997,War,5
1501,1994,"Comedy,Romance",2
1502,1995,"Adventure,Children's",10
1503,1996,Comedy,3
1504,1996,"Crime,Drama",1
1505,1996,Drama,3
1506,1996,Comedy,1
1507,1995,"Drama,Thriller",3
1508,1994,Comedy,5
1509,1996,Crime,1
1510,1997,Comedy,5
1511,1996,Drama,6
1512,1997,Comedy,3
1513,1997,Drama,7
1514,1995,"Adventure,Romance",1
1515,1994,Drama,3
1516,1996,Drama,5
1517,1995,Drama,12
1518,1995,"Crime,Drama",2
1519,1995,Horror,1
1520,1993,"Comedy,Romance",4
1521,1994,Thriller,7
1522,1994,"Action,Adventure",2
1523,1996,Drama,8
1524,1998,"Comedy,Romance",1
1525,1985,"Drama,Romance,Thriller",1
1526,1998,Comedy,7
1527,1997,Drama,3
1528,1996,War,5
1529,1995,Drama,5
1530,1995,"Adventure,Children's",7
1531,1994,Drama,2
1532,1993,Drama,1
1533,1997,"Comedy,Crime",6
1534,1994,Drama,4
1535,1996,Drama,1
1536,1997,Comedy,4
1537,1997,Drama,3
1538,1993,Drama,4
1539,1995,"Adventure,Children's",10
1540,1994,Drama,2
1541,1926,Drama,2
1542,1996,Drama,1
1543,1995,Comedy,3
1544,1995,"Drama,Romance",4
1545,1988,Drama,1
1546,1995,Documentary,2
1547,1995,"Action,Thriller",1
1548,1995,Thriller,2
1549,1995,Comedy,2
1550,1994,Drama,2
1551,1995,Action,3
1552,1995,"Mystery,Thriller",4
1553,1994,Drama,2
1554,1993,"Adventure,Children's",5
1555,1995,"Action,Drama,Thriller",2
1556,1996,"Comedy,Drama",1
1557,1996,Drama,7
1558,1994,"Action,Drama,Thriller",1
1559,1981,Crime,4
1560,1994,"Documentary,Drama",1
1561,1993,Documentary,1
1562,1994,Romance,1
1563,1991,Drama,1
1564,1992,Drama,1
1565,1943,Drama,1
1566,1992,Comedy,1
1567,1992,"Comedy,Romance",1
1568,1987,"Comedy,Drama",1
1569,1992,Comedy,1
1570,1973,Drama,1
1571,1982,Drama,1
1572,1968,Horror,2
1573,1995,War,1
1574,1990,Drama,1
1575,1987,Fantasy,1
1576,1956,Drama,1
1577,1967,Drama,2
1578,1988,Thriller,1
1579,1933,Romance,1
1580,1950,Mystery,1
1581,1947,Film-Noir,1
1582,1986,Drama,1
1583,1946,Drama,1
1584,1990,Documentary,2
1585,1992,"Action,Crime,Drama",1
1586,1958,Western,1
1587,1997,"Comedy,Drama",2
1588,1997,Comedy,4
1589,1997,Drama,2
1590,1998,Drama,6
1591,1998,Drama,5
1592,1996,Comedy,1
1593,1998,Documentary,2
1594,1996,"Action,Thriller",1
1595,1995,"Action,Sci-Fi,Thriller",1
1596,1992,"Action,Drama",5
1597,1997,"Crime,Thriller",6
1598,1996,Drama,1
1599,1997,Comedy,4
1600,1997,Thriller,1
1601,1998,Drama,3
1602,1996,Drama,1
1603,1948,"Crime,Film-Noir,Thriller",1
1604,1997,Comedy,4
1605,1997,Crime,1
1606,1998,Drama,3
1607,1997,"Adventure,Children's,Drama",4
1608,1997,Comedy,3
1609,1997,"Action,Crime,Romance",3
1610,1997,Comedy,2
1611,1998,Romance,4
1612,1998,"Action,Drama",1
1613,1958,"Comedy,Drama",1
1614,1997,"Action,Adventure,Children's,Fantasy",10
1615,1995,Drama,1
1616,1997,Romance,2
1617,1990,"Action,Crime",1
1618,1996,Drama,1
1619,1997,Comedy,9
1620,1996,Thriller,1
1621,1993,Comedy,3
1622,1996,Drama,3
1623,1998,Thriller,1
1624,1997,"Horror,Thriller",1
1625,1996,"Comedy,Drama",1
1626,1996,"Comedy,Drama",1
1627,1994,Drama,4
1628,1995,Documentary,2
1629,1996,Drama,1
1630,1993,"Comedy,Drama",2
1631,1996,War,1
1632,1996,"Comedy,Drama",1
1633,1996,Drama,1
1634,1986,Drama,1
1635,1996,Drama,1
1636,1996,Drama,1
1637,1996,"Crime,Drama",1
1638,1996,Drama,3
1639,1996,Drama,1
1640,1996,Documentary,1
1641,1996,Drama,2
1642,1997,Drama,4
1643,1997,Comedy,2
1644,1998,Drama,1
1645,1998,"Action,Drama",2
1646,1998,"Comedy,Crime,Drama",1
1647,1998,Drama,1
1648,1998,"Comedy,Documentary",1
1649,1998,Drama,1
1650,1998,"Drama,Thriller",1
1651,1997,Romance,3
1652,1996,Drama,1
1653,1998,Comedy,1
1654,1994,"Comedy,Romance",1
1655,1998,"Comedy,Romance",2
1656,1996,"Action,Drama",1
1657,1996,Drama,3
1658,1996,Comedy,1
1659,1996,Drama,1
1660,1994,Drama,1
1661,1997,"Drama,Romance",2
1662,1997,"Drama,War",1
1663,1997,Comedy,4
1664,1997,Drama,1
1665,1997,Drama,1
1666,1997,Drama,1
1667,1997,Comedy,1
1668,1997,"Crime,Drama,Mystery",1
1669,1998,"Comedy,Thriller",1
1670,1998,Drama,1
1671,1993,Drama,2
1672,1995,"Action,Thriller",1
1673,1962,Drama,1
1674,1996,Drama,1
1675,1996,Drama,1
1676,1996,Drama,1
1677,1998,Drama,1
1678,1998,"Romance,Thriller",1
1679,1998,"Drama,Romance",1
1680,1994,Comedy,1
1681,1996,Drama,1
